date;run;error4mod;1;2;3;4;5;6;7
13.07.2004;37929;0;0;0;0;0;0;0;0
14.07.2004;37944;0;0;0;0;0;0;0;0
15.07.2004;37946;0;0;0;0;0;0;0;0
16.07.2004;37965;0;0;0;0;0;0;0;0
17.07.2004;37988;0;0;0;0;0;0;0;0
18.07.2004;37991;0;0;0;0;0;0;0;0
19.07.2004;38019;0;0;0;0;0;0;0;0
20.07.2004;38021;0;0;0;0;0;0;0;0
21.07.2004;38039;0;0;0;0;0;0;0;0
22.07.2004;38080;0;0;0;0;0;0;0;0
23.07.2004;38101;0;0;0;0;0;0;0;0
24.07.2004;38120;0;0;0;0;0;0;0;0
25.07.2004;38150;0;0;0;0;0;0;0;0
26.07.2004;38175;0;0;0;0;0;0;0;0
27.07.2004;38183;0;0;0;0;0;0;0;0
28.07.2004;38186;0;0;0;0;0;0;0;0
29.07.2004;38197;0;0;0;0;0;0;0;0
30.07.2004;38218;0;0;0;0;0;0;0;0
31.07.2004;38241;0;0;0;0;0;0;0;0
01.08.2004;38248;0;0;0;0;0;0;0;0
02.08.2004;38277;0;0;0;0;0;0;0;0
03.08.2004;38309;0;0;0;0;0;0;0;0
04.08.2004;38355;0;0;0;0;0;0;0;0
05.08.2004;38369;0;0;0;0;0;0;0;0
06.08.2004;38400;0;0;0;0;0;0;0;0
07.08.2004;38422;2;0;1;0;0;0;0;0
08.08.2004;38422;2;0;1;0;0;0;0;0
09.08.2004;38422;2;0;1;0;0;0;0;0
10.08.2004;38422;2;0;1;0;0;0;0;0
11.08.2004;38422;2;0;1;0;0;0;0;0
12.08.2004;38422;2;0;1;0;0;0;0;0
13.08.2004;38422;0;0;0;0;0;0;0;0
14.08.2004;38449;0;0;0;0;0;0;0;0
15.08.2004;38495;0;0;0;0;0;0;0;0
16.08.2004;38542;0;0;0;0;0;0;0;0
17.08.2004;38555;0;0;0;0;0;0;0;0
18.08.2004;38565;0;0;0;0;0;0;0;0
19.08.2004;38583;0;0;0;0;0;0;0;0
20.08.2004;38601;0;0;0;0;0;0;0;0
21.08.2004;38617;0;0;0;0;0;0;0;0
22.08.2004;38645;0;0;0;0;0;0;0;0
23.08.2004;38650;0;0;0;0;0;0;0;0
24.08.2004;38696;0;0;0;0;0;0;0;0
25.08.2004;38735;0;0;0;0;0;0;0;0
26.08.2004;38746;0;0;0;0;0;0;0;0
27.08.2004;38757;0;0;0;0;0;0;0;0
28.08.2004;38804;0;0;0;0;0;0;0;0
29.08.2004;38816;0;0;0;0;0;0;0;0
30.08.2004;38833;0;0;0;0;0;0;0;0
31.08.2004;38867;0;0;0;0;0;0;0;0
01.09.2004;38876;0;0;0;0;0;0;0;0
02.09.2004;38883;0;0;0;0;0;0;0;0
03.09.2004;38891;0;0;0;0;0;0;0;0
04.09.2004;38924;0;0;0;0;0;0;0;0
05.09.2004;38947;0;0;0;0;0;0;0;0
06.09.2004;38991;0;0;0;0;0;0;0;0
07.09.2004;39028;0;0;0;0;0;0;0;0
08.09.2004;39038;2;0;1;0;0;0;0;0
09.09.2004;39038;2;0;1;0;0;0;0;0
10.09.2004;39038;2;0;1;0;0;0;0;0
11.09.2004;39038;2;0;1;0;0;0;0;0
12.09.2004;39038;2;0;1;0;0;0;0;0
13.09.2004;39038;0;0;0;0;0;0;0;0
14.09.2004;39088;0;0;0;0;0;0;0;0
15.09.2004;39111;0;0;0;0;0;0;0;0
16.09.2004;39138;0;0;0;0;0;0;0;0
17.09.2004;39145;0;0;0;0;0;0;0;0
18.09.2004;39192;0;0;0;0;0;0;0;0
19.09.2004;39235;0;0;0;0;0;0;0;0
20.09.2004;39242;0;0;0;0;0;0;0;0
21.09.2004;39291;0;0;0;0;0;0;0;0
22.09.2004;39304;0;0;0;0;0;0;0;0
23.09.2004;39323;0;0;0;0;0;0;0;0
24.09.2004;39364;0;0;0;0;0;0;0;0
25.09.2004;39408;0;0;0;0;0;0;0;0
26.09.2004;39453;0;0;0;0;0;0;0;0
27.09.2004;39470;0;0;0;0;0;0;0;0
28.09.2004;39520;0;0;0;0;0;0;0;0
29.09.2004;39549;0;0;0;0;0;0;0;0
30.09.2004;39577;0;0;0;0;0;0;0;0
01.10.2004;39620;0;0;0;0;0;0;0;0
02.10.2004;39659;0;0;0;0;0;0;0;0
03.10.2004;39685;0;0;0;0;0;0;0;0
04.10.2004;39705;0;0;0;0;0;0;0;0
05.10.2004;39727;0;0;0;0;0;0;0;0
06.10.2004;39731;0;0;0;0;0;0;0;0
07.10.2004;39760;2;0;1;0;0;0;0;0
08.10.2004;39760;2;0;1;0;0;0;0;0
09.10.2004;39760;2;0;1;0;0;0;0;0
10.10.2004;39760;2;0;1;0;0;0;0;0
11.10.2004;39760;2;0;1;0;0;0;0;0
12.10.2004;39760;2;0;1;0;0;0;0;0
13.10.2004;39760;0;0;0;0;0;0;0;0
14.10.2004;39781;0;0;0;0;0;0;0;0
15.10.2004;39802;0;0;0;0;0;0;0;0
16.10.2004;39821;0;0;0;0;0;0;0;0
17.10.2004;39844;0;0;0;0;0;0;0;0
18.10.2004;39886;0;0;0;0;0;0;0;0
19.10.2004;39920;0;0;0;0;0;0;0;0
20.10.2004;39931;0;0;0;0;0;0;0;0
21.10.2004;39968;0;0;0;0;0;0;0;0
22.10.2004;40003;0;0;0;0;0;0;0;0
23.10.2004;40018;0;0;0;0;0;0;0;0
24.10.2004;40027;0;0;0;0;0;0;0;0
25.10.2004;40070;0;0;0;0;0;0;0;0
26.10.2004;40118;0;0;0;0;0;0;0;0
27.10.2004;40136;0;0;0;0;0;0;0;0
28.10.2004;40174;0;0;0;0;0;0;0;0
29.10.2004;40182;0;0;0;0;0;0;0;0
30.10.2004;40198;0;0;0;0;0;0;0;0
31.10.2004;40208;0;0;0;0;0;0;0;0
01.11.2004;40258;0;0;0;0;0;0;0;0
02.11.2004;40273;0;0;0;0;0;0;0;0
03.11.2004;40295;0;0;0;0;0;0;0;0
04.11.2004;40339;0;0;0;0;0;0;0;0
05.11.2004;40352;1;1;0;0;0;0;0;0
06.11.2004;40352;1;1;0;0;0;0;0;0
07.11.2004;40352;1;1;0;0;0;0;0;0
08.11.2004;40352;0;0;0;0;0;0;0;0
09.11.2004;40355;0;0;0;0;0;0;0;0
10.11.2004;40369;0;0;0;0;0;0;0;0
11.11.2004;40399;0;0;0;0;0;0;0;0
12.11.2004;40420;0;0;0;0;0;0;0;0
13.11.2004;40467;0;0;0;0;0;0;0;0
14.11.2004;40497;0;0;0;0;0;0;0;0
15.11.2004;40536;0;0;0;0;0;0;0;0
16.11.2004;40579;0;0;0;0;0;0;0;0
17.11.2004;40621;0;0;0;0;0;0;0;0
18.11.2004;40664;0;0;0;0;0;0;0;0
19.11.2004;40703;0;0;0;0;0;0;0;0
20.11.2004;40729;0;0;0;0;0;0;0;0
21.11.2004;40763;0;0;0;0;0;0;0;0
22.11.2004;40778;0;0;0;0;0;0;0;0
23.11.2004;40803;0;0;0;0;0;0;0;0
24.11.2004;40853;0;0;0;0;0;0;0;0
25.11.2004;40898;0;0;0;0;0;0;0;0
26.11.2004;40901;0;0;0;0;0;0;0;0
27.11.2004;40926;0;0;0;0;0;0;0;0
28.11.2004;40937;0;0;0;0;0;0;0;0
29.11.2004;40940;0;0;0;0;0;0;0;0
30.11.2004;40954;0;0;0;0;0;0;0;0
01.12.2004;40967;0;0;0;0;0;0;0;0
02.12.2004;41017;0;0;0;0;0;0;0;0
03.12.2004;41024;0;0;0;0;0;0;0;0
04.12.2004;41067;0;0;0;0;0;0;0;0
05.12.2004;41093;2;0;1;0;0;0;0;0
06.12.2004;41093;2;0;1;0;0;0;0;0
07.12.2004;41093;2;0;1;0;0;0;0;0
08.12.2004;41093;2;0;1;0;0;0;0;0
09.12.2004;41093;0;0;0;0;0;0;0;0
10.12.2004;41136;0;0;0;0;0;0;0;0
11.12.2004;41184;0;0;0;0;0;0;0;0
12.12.2004;41214;0;0;0;0;0;0;0;0
13.12.2004;41235;0;0;0;0;0;0;0;0
14.12.2004;41278;0;0;0;0;0;0;0;0
15.12.2004;41296;0;0;0;0;0;0;0;0
16.12.2004;41313;0;0;0;0;0;0;0;0
17.12.2004;41356;0;0;0;0;0;0;0;0
18.12.2004;41380;0;0;0;0;0;0;0;0
19.12.2004;41391;0;0;0;0;0;0;0;0
20.12.2004;41419;0;0;0;0;0;0;0;0
21.12.2004;41460;0;0;0;0;0;0;0;0
22.12.2004;41503;0;0;0;0;0;0;0;0
23.12.2004;41526;0;0;0;0;0;0;0;0
24.12.2004;41571;0;0;0;0;0;0;0;0
25.12.2004;41617;0;0;0;0;0;0;0;0
26.12.2004;41648;0;0;0;0;0;0;0;0
27.12.2004;41688;0;0;0;0;0;0;0;0
28.12.2004;41718;0;0;0;0;0;0;0;0
29.12.2004;41746;0;0;0;0;0;0;0;0
30.12.2004;41753;0;0;0;0;0;0;0;0
31.12.2004;41802;1;1;0;0;0;0;0;0
01.01.2005;41802;1;1;0;0;0;0;0;0
02.01.2005;41802;1;1;0;0;0;0;0;0
03.01.2005;41802;0;0;0;0;0;0;0;0
04.01.2005;41819;0;0;0;0;0;0;0;0
05.01.2005;41835;0;0;0;0;0;0;0;0
06.01.2005;41841;0;0;0;0;0;0;0;0
07.01.2005;41843;0;0;0;0;0;0;0;0
08.01.2005;41861;0;0;0;0;0;0;0;0
09.01.2005;41876;0;0;0;0;0;0;0;0
10.01.2005;41913;0;0;0;0;0;0;0;0
11.01.2005;41950;0;0;0;0;0;0;0;0
12.01.2005;41995;0;0;0;0;0;0;0;0
13.01.2005;42041;0;0;0;0;0;0;0;0
14.01.2005;42050;0;0;0;0;0;0;0;0
15.01.2005;42066;0;0;0;0;0;0;0;0
16.01.2005;42091;0;0;0;0;0;0;0;0
17.01.2005;42125;0;0;0;0;0;0;0;0
18.01.2005;42130;0;0;0;0;0;0;0;0
19.01.2005;42154;0;0;0;0;0;0;0;0
20.01.2005;42197;0;0;0;0;0;0;0;0
21.01.2005;42225;0;0;0;0;0;0;0;0
22.01.2005;42235;0;0;0;0;0;0;0;0
23.01.2005;42265;0;0;0;0;0;0;0;0
24.01.2005;42280;0;0;0;0;0;0;0;0
25.01.2005;42313;0;0;0;0;0;0;0;0
26.01.2005;42328;0;0;0;0;0;0;0;0
27.01.2005;42365;0;0;0;0;0;0;0;0
28.01.2005;42389;2;0;1;0;0;0;0;0
29.01.2005;42389;2;0;1;0;0;0;0;0
30.01.2005;42389;2;0;1;0;0;0;0;0
31.01.2005;42389;2;0;1;0;0;0;0;0
01.02.2005;42389;2;0;1;0;0;0;0;0
02.02.2005;42389;0;0;0;0;0;0;0;0
03.02.2005;42425;0;0;0;0;0;0;0;0
04.02.2005;42456;0;0;0;0;0;0;0;0
05.02.2005;42484;0;0;0;0;0;0;0;0
06.02.2005;42489;0;0;0;0;0;0;0;0
07.02.2005;42514;0;0;0;0;0;0;0;0
08.02.2005;42548;0;0;0;0;0;0;0;0
09.02.2005;42568;0;0;0;0;0;0;0;0
10.02.2005;42571;0;0;0;0;0;0;0;0
11.02.2005;42602;0;0;0;0;0;0;0;0
12.02.2005;42610;0;0;0;0;0;0;0;0
13.02.2005;42641;0;0;0;0;0;0;0;0
14.02.2005;42687;0;0;0;0;0;0;0;0
15.02.2005;42731;0;0;0;0;0;0;0;0
16.02.2005;42755;0;0;0;0;0;0;0;0
17.02.2005;42804;0;0;0;0;0;0;0;0
18.02.2005;42851;0;0;0;0;0;0;0;0
19.02.2005;42871;0;0;0;0;0;0;0;0
20.02.2005;42915;0;0;0;0;0;0;0;0
21.02.2005;42935;0;0;0;0;0;0;0;0
22.02.2005;42946;0;0;0;0;0;0;0;0
23.02.2005;42995;0;0;0;0;0;0;0;0
24.02.2005;43036;0;0;0;0;0;0;0;0
25.02.2005;43041;0;0;0;0;0;0;0;0
26.02.2005;43068;1;1;0;0;0;0;0;0
27.02.2005;43068;1;1;0;0;0;0;0;0
28.02.2005;43068;1;1;0;0;0;0;0;0
01.03.2005;43068;0;0;0;0;0;0;0;0
02.03.2005;43095;0;0;0;0;0;0;0;0
03.03.2005;43099;0;0;0;0;0;0;0;0
04.03.2005;43105;0;0;0;0;0;0;0;0
05.03.2005;43122;0;0;0;0;0;0;0;0
06.03.2005;43138;0;0;0;0;0;0;0;0
07.03.2005;43162;0;0;0;0;0;0;0;0
08.03.2005;43209;0;0;0;0;0;0;0;0
09.03.2005;43213;0;0;0;0;0;0;0;0
10.03.2005;43241;0;0;0;0;0;0;0;0
11.03.2005;43255;0;0;0;0;0;0;0;0
12.03.2005;43279;0;0;0;0;0;0;0;0
13.03.2005;43311;0;0;0;0;0;0;0;0
14.03.2005;43353;0;0;0;0;0;0;0;0
15.03.2005;43362;0;0;0;0;0;0;0;0
16.03.2005;43392;0;0;0;0;0;0;0;0
17.03.2005;43404;0;0;0;0;0;0;0;0
18.03.2005;43450;0;0;0;0;0;0;0;0
19.03.2005;43481;0;0;0;0;0;0;0;0
20.03.2005;43490;0;0;0;0;0;0;0;0
21.03.2005;43526;2;0;1;0;0;0;0;0
22.03.2005;43526;2;0;1;0;0;0;0;0
23.03.2005;43526;2;0;1;0;0;0;0;0
24.03.2005;43526;2;0;1;0;0;0;0;0
25.03.2005;43526;0;0;0;0;0;0;0;0
26.03.2005;43561;0;0;0;0;0;0;0;0
27.03.2005;43567;0;0;0;0;0;0;0;0
28.03.2005;43602;0;0;0;0;0;0;0;0
29.03.2005;43640;0;0;0;0;0;0;0;0
30.03.2005;43661;0;0;0;0;0;0;0;0
31.03.2005;43669;0;0;0;0;0;0;0;0
01.04.2005;43714;0;0;0;0;0;0;0;0
02.04.2005;43744;0;0;0;0;0;0;0;0
03.04.2005;43767;0;0;0;0;0;0;0;0
04.04.2005;43813;0;0;0;0;0;0;0;0
05.04.2005;43828;0;0;0;0;0;0;0;0
06.04.2005;43839;0;0;0;0;0;0;0;0
07.04.2005;43855;0;0;0;0;0;0;0;0
08.04.2005;43861;0;0;0;0;0;0;0;0
09.04.2005;43896;0;0;0;0;0;0;0;0
10.04.2005;43941;0;0;0;0;0;0;0;0
11.04.2005;43952;0;0;0;0;0;0;0;0
12.04.2005;43982;0;0;0;0;0;0;0;0
13.04.2005;44020;0;0;0;0;0;0;0;0
14.04.2005;44023;0;0;0;0;0;0;0;0
15.04.2005;44069;0;0;0;0;0;0;0;0
16.04.2005;44114;0;0;0;0;0;0;0;0
17.04.2005;44125;0;0;0;0;0;0;0;0
18.04.2005;44145;1;1;0;0;0;0;0;0
19.04.2005;44145;1;1;0;0;0;0;0;0
20.04.2005;44145;1;1;0;0;0;0;0;0
21.04.2005;44145;1;1;0;0;0;0;0;0
22.04.2005;44145;0;0;0;0;0;0;0;0
23.04.2005;44188;0;0;0;0;0;0;0;0
24.04.2005;44193;0;0;0;0;0;0;0;0
25.04.2005;44206;0;0;0;0;0;0;0;0
26.04.2005;44239;0;0;0;0;0;0;0;0
27.04.2005;44254;0;0;0;0;0;0;0;0
28.04.2005;44259;0;0;0;0;0;0;0;0
29.04.2005;44261;0;0;0;0;0;0;0;0
30.04.2005;44305;0;0;0;0;0;0;0;0
01.05.2005;44321;0;0;0;0;0;0;0;0
02.05.2005;44337;0;0;0;0;0;0;0;0
03.05.2005;44348;0;0;0;0;0;0;0;0
04.05.2005;44351;0;0;0;0;0;0;0;0
05.05.2005;44378;0;0;0;0;0;0;0;0
06.05.2005;44405;0;0;0;0;0;0;0;0
07.05.2005;44429;0;0;0;0;0;0;0;0
08.05.2005;44460;0;0;0;0;0;0;0;0
09.05.2005;44503;0;0;0;0;0;0;0;0
10.05.2005;44551;2;0;1;0;0;0;0;0
11.05.2005;44551;2;0;1;0;0;0;0;0
12.05.2005;44551;2;0;1;0;0;0;0;0
13.05.2005;44551;2;0;1;0;0;0;0;0
14.05.2005;44551;2;0;1;0;0;0;0;0
15.05.2005;44551;2;0;1;0;0;0;0;0
16.05.2005;44551;0;0;0;0;0;0;0;0
17.05.2005;44577;0;0;0;0;0;0;0;0
18.05.2005;44598;0;0;0;0;0;0;0;0
19.05.2005;44647;0;0;0;0;0;0;0;0
20.05.2005;44685;0;0;0;0;0;0;0;0
21.05.2005;44686;0;0;0;0;0;0;0;0
22.05.2005;44709;0;0;0;0;0;0;0;0
23.05.2005;44752;0;0;0;0;0;0;0;0
24.05.2005;44756;0;0;0;0;0;0;0;0
25.05.2005;44789;0;0;0;0;0;0;0;0
26.05.2005;44834;0;0;0;0;0;0;0;0
27.05.2005;44843;0;0;0;0;0;0;0;0
28.05.2005;44858;0;0;0;0;0;0;0;0
29.05.2005;44906;0;0;0;0;0;0;0;0
30.05.2005;44945;0;0;0;0;0;0;0;0
31.05.2005;44969;0;0;0;0;0;0;0;0
01.06.2005;45010;0;0;0;0;0;0;0;0
02.06.2005;45060;0;0;0;0;0;0;0;0
03.06.2005;45108;0;0;0;0;0;0;0;0
04.06.2005;45146;0;0;0;0;0;0;0;0
05.06.2005;45147;0;0;0;0;0;0;0;0
06.06.2005;45183;0;0;0;0;0;0;0;0
07.06.2005;45208;0;0;0;0;0;0;0;0
08.06.2005;45236;0;0;0;0;0;0;0;0
09.06.2005;45279;0;0;0;0;0;0;0;0
10.06.2005;45304;0;0;0;0;0;0;0;0
11.06.2005;45313;0;0;0;0;0;0;0;0
12.06.2005;45336;0;0;0;0;0;0;0;0
13.06.2005;45370;1;1;0;0;0;0;0;0
14.06.2005;45370;1;1;0;0;0;0;0;0
15.06.2005;45370;1;1;0;0;0;0;0;0
16.06.2005;45370;1;1;0;0;0;0;0;0
17.06.2005;45370;0;0;0;0;0;0;0;0
18.06.2005;45372;0;0;0;0;0;0;0;0
19.06.2005;45409;0;0;0;0;0;0;0;0
20.06.2005;45442;0;0;0;0;0;0;0;0
21.06.2005;45462;0;0;0;0;0;0;0;0
22.06.2005;45493;0;0;0;0;0;0;0;0
23.06.2005;45532;0;0;0;0;0;0;0;0
24.06.2005;45567;0;0;0;0;0;0;0;0
25.06.2005;45593;0;0;0;0;0;0;0;0
26.06.2005;45638;0;0;0;0;0;0;0;0
27.06.2005;45647;0;0;0;0;0;0;0;0
28.06.2005;45694;0;0;0;0;0;0;0;0
29.06.2005;45733;0;0;0;0;0;0;0;0
30.06.2005;45775;0;0;0;0;0;0;0;0
01.07.2005;45783;0;0;0;0;0;0;0;0
02.07.2005;45831;0;0;0;0;0;0;0;0
03.07.2005;45861;0;0;0;0;0;0;0;0
04.07.2005;45894;0;0;0;0;0;0;0;0
05.07.2005;45909;0;0;0;0;0;0;0;0
06.07.2005;45948;0;0;0;0;0;0;0;0
07.07.2005;45971;0;0;0;0;0;0;0;0
08.07.2005;46013;0;0;0;0;0;0;0;0
09.07.2005;46018;0;0;0;0;0;0;0;0
10.07.2005;46032;0;0;0;0;0;0;0;0
11.07.2005;46064;4;0;0;0;1;0;0;0
12.07.2005;46064;4;0;0;0;1;0;0;0
13.07.2005;46064;4;0;0;0;1;0;0;0
14.07.2005;46064;4;0;0;0;1;0;0;0
15.07.2005;46064;4;0;0;0;1;0;0;0
16.07.2005;46064;4;0;0;0;1;0;0;0
17.07.2005;46064;4;0;0;0;1;0;0;0
18.07.2005;46064;4;0;0;0;1;0;0;0
19.07.2005;46064;4;0;0;0;1;0;0;0
20.07.2005;46064;4;0;0;0;1;0;0;0
21.07.2005;46064;4;0;0;0;1;0;0;0
22.07.2005;46064;4;0;0;0;1;0;0;0
23.07.2005;46064;4;0;0;0;1;0;0;0
24.07.2005;46064;4;0;0;0;1;0;0;0
25.07.2005;46064;4;0;0;0;1;0;0;0
26.07.2005;46064;4;0;0;0;1;0;0;0
27.07.2005;46064;4;0;0;0;1;0;0;0
28.07.2005;46064;4;0;0;0;1;0;0;0
29.07.2005;46064;4;0;0;0;1;0;0;0
30.07.2005;46064;4;0;0;0;1;0;0;0
31.07.2005;46064;4;0;0;0;1;0;0;0
01.08.2005;46064;4;0;0;0;1;0;0;0
02.08.2005;46064;4;0;0;0;1;0;0;0
03.08.2005;46064;4;0;0;0;1;0;0;0
04.08.2005;46064;4;0;0;0;1;0;0;0
05.08.2005;46064;4;0;0;0;1;0;0;0
06.08.2005;46064;4;0;0;0;1;0;0;0
07.08.2005;46064;4;0;0;0;1;0;0;0
08.08.2005;46064;4;0;0;0;1;0;0;0
09.08.2005;46064;4;0;0;0;1;0;0;0
10.08.2005;46064;4;0;0;0;1;0;0;0
11.08.2005;46064;4;0;0;0;1;0;0;0
12.08.2005;46064;4;0;0;0;1;0;0;0
13.08.2005;46064;4;0;0;0;1;0;0;0
14.08.2005;46064;4;0;0;0;1;0;0;0
15.08.2005;46064;4;0;0;0;1;0;0;0
16.08.2005;46064;4;0;0;0;1;0;0;0
17.08.2005;46064;4;0;0;0;1;0;0;0
18.08.2005;46064;0;0;0;0;0;0;0;0
19.08.2005;46092;0;0;0;0;0;0;0;0
20.08.2005;46120;0;0;0;0;0;0;0;0
21.08.2005;46169;0;0;0;0;0;0;0;0
22.08.2005;46210;0;0;0;0;0;0;0;0
23.08.2005;46225;0;0;0;0;0;0;0;0
24.08.2005;46274;0;0;0;0;0;0;0;0
25.08.2005;46314;0;0;0;0;0;0;0;0
26.08.2005;46346;0;0;0;0;0;0;0;0
27.08.2005;46357;0;0;0;0;0;0;0;0
28.08.2005;46380;0;0;0;0;0;0;0;0
29.08.2005;46400;0;0;0;0;0;0;0;0
30.08.2005;46439;0;0;0;0;0;0;0;0
31.08.2005;46449;0;0;0;0;0;0;0;0
01.09.2005;46487;0;0;0;0;0;0;0;0
02.09.2005;46512;0;0;0;0;0;0;0;0
03.09.2005;46542;0;0;0;0;0;0;0;0
04.09.2005;46590;0;0;0;0;0;0;0;0
05.09.2005;46633;0;0;0;0;0;0;0;0
06.09.2005;46635;0;0;0;0;0;0;0;0
07.09.2005;46639;0;0;0;0;0;0;0;0
08.09.2005;46669;0;0;0;0;0;0;0;0
09.09.2005;46719;0;0;0;0;0;0;0;0
10.09.2005;46725;0;0;0;0;0;0;0;0
11.09.2005;46743;0;0;0;0;0;0;0;0
12.09.2005;46754;0;0;0;0;0;0;0;0
13.09.2005;46793;0;0;0;0;0;0;0;0
14.09.2005;46794;0;0;0;0;0;0;0;0
15.09.2005;46804;0;0;0;0;0;0;0;0
16.09.2005;46826;0;0;0;0;0;0;0;0
17.09.2005;46865;0;0;0;0;0;0;0;0
18.09.2005;46899;0;0;0;0;0;0;0;0
19.09.2005;46933;0;0;0;0;0;0;0;0
20.09.2005;46947;0;0;0;0;0;0;0;0
21.09.2005;46996;0;0;0;0;0;0;0;0
22.09.2005;47041;1;1;0;0;0;0;0;0
23.09.2005;47041;1;1;0;0;0;0;0;0
24.09.2005;47041;1;1;0;0;0;0;0;0
25.09.2005;47041;1;1;0;0;0;0;0;0
26.09.2005;47041;0;0;0;0;0;0;0;0
27.09.2005;47074;7;0;0;0;0;0;0;1
28.09.2005;47074;7;0;0;0;0;0;0;1
29.09.2005;47074;7;0;0;0;0;0;0;1
30.09.2005;47074;7;0;0;0;0;0;0;1
01.10.2005;47074;7;0;0;0;0;0;0;1
02.10.2005;47074;7;0;0;0;0;0;0;1
03.10.2005;47074;7;0;0;0;0;0;0;1
04.10.2005;47074;7;0;0;0;0;0;0;1
05.10.2005;47074;7;0;0;0;0;0;0;1
06.10.2005;47074;7;0;0;0;0;0;0;1
07.10.2005;47074;7;0;0;0;0;0;0;1
08.10.2005;47074;7;0;0;0;0;0;0;1
09.10.2005;47074;7;0;0;0;0;0;0;1
10.10.2005;47074;7;0;0;0;0;0;0;1
11.10.2005;47074;7;0;0;0;0;0;0;1
12.10.2005;47074;7;0;0;0;0;0;0;1
13.10.2005;47074;7;0;0;0;0;0;0;1
14.10.2005;47074;7;0;0;0;0;0;0;1
15.10.2005;47074;7;0;0;0;0;0;0;1
16.10.2005;47074;7;0;0;0;0;0;0;1
17.10.2005;47074;7;0;0;0;0;0;0;1
18.10.2005;47074;7;0;0;0;0;0;0;1
19.10.2005;47074;7;0;0;0;0;0;0;1
20.10.2005;47074;7;0;0;0;0;0;0;1
21.10.2005;47074;7;0;0;0;0;0;0;1
22.10.2005;47074;7;0;0;0;0;0;0;1
23.10.2005;47074;7;0;0;0;0;0;0;1
24.10.2005;47074;7;0;0;0;0;0;0;1
25.10.2005;47074;7;0;0;0;0;0;0;1
26.10.2005;47074;7;0;0;0;0;0;0;1
27.10.2005;47074;7;0;0;0;0;0;0;1
28.10.2005;47074;7;0;0;0;0;0;0;1
29.10.2005;47074;7;0;0;0;0;0;0;1
30.10.2005;47074;7;0;0;0;0;0;0;1
31.10.2005;47074;7;0;0;0;0;0;0;1
01.11.2005;47074;7;0;0;0;0;0;0;1
02.11.2005;47074;7;0;0;0;0;0;0;1
03.11.2005;47074;7;0;0;0;0;0;0;1
04.11.2005;47074;7;0;0;0;0;0;0;1
05.11.2005;47074;7;0;0;0;0;0;0;1
06.11.2005;47074;7;0;0;0;0;0;0;1
07.11.2005;47074;7;0;0;0;0;0;0;1
08.11.2005;47074;7;0;0;0;0;0;0;1
09.11.2005;47074;7;0;0;0;0;0;0;1
10.11.2005;47074;7;0;0;0;0;0;0;1
11.11.2005;47074;7;0;0;0;0;0;0;1
12.11.2005;47074;7;0;0;0;0;0;0;1
13.11.2005;47074;7;0;0;0;0;0;0;1
14.11.2005;47074;7;0;0;0;0;0;0;1
15.11.2005;47074;7;0;0;0;0;0;0;1
16.11.2005;47074;7;0;0;0;0;0;0;1
17.11.2005;47074;7;0;0;0;0;0;0;1
18.11.2005;47074;7;0;0;0;0;0;0;1
19.11.2005;47074;7;0;0;0;0;0;0;1
20.11.2005;47074;7;0;0;0;0;0;0;1
21.11.2005;47074;7;0;0;0;0;0;0;1
22.11.2005;47074;7;0;0;0;0;0;0;1
23.11.2005;47074;7;0;0;0;0;0;0;1
24.11.2005;47074;7;0;0;0;0;0;0;1
25.11.2005;47074;7;0;0;0;0;0;0;1
26.11.2005;47074;7;0;0;0;0;0;0;1
27.11.2005;47074;7;0;0;0;0;0;0;1
28.11.2005;47074;7;0;0;0;0;0;0;1
29.11.2005;47074;7;0;0;0;0;0;0;1
30.11.2005;47074;7;0;0;0;0;0;0;1
01.12.2005;47074;7;0;0;0;0;0;0;1
02.12.2005;47074;7;0;0;0;0;0;0;1
03.12.2005;47074;7;0;0;0;0;0;0;1
04.12.2005;47074;7;0;0;0;0;0;0;1
05.12.2005;47074;7;0;0;0;0;0;0;1
06.12.2005;47074;7;0;0;0;0;0;0;1
07.12.2005;47074;7;0;0;0;0;0;0;1
08.12.2005;47074;7;0;0;0;0;0;0;1
09.12.2005;47074;7;0;0;0;0;0;0;1
10.12.2005;47074;7;0;0;0;0;0;0;1
11.12.2005;47074;7;0;0;0;0;0;0;1
12.12.2005;47074;7;0;0;0;0;0;0;1
13.12.2005;47074;7;0;0;0;0;0;0;1
14.12.2005;47074;7;0;0;0;0;0;0;1
15.12.2005;47074;7;0;0;0;0;0;0;1
16.12.2005;47074;7;0;0;0;0;0;0;1
17.12.2005;47074;7;0;0;0;0;0;0;1
18.12.2005;47074;7;0;0;0;0;0;0;1
19.12.2005;47074;7;0;0;0;0;0;0;1
20.12.2005;47074;7;0;0;0;0;0;0;1
21.12.2005;47074;7;0;0;0;0;0;0;1
22.12.2005;47074;7;0;0;0;0;0;0;1
23.12.2005;47074;7;0;0;0;0;0;0;1
24.12.2005;47074;7;0;0;0;0;0;0;1
25.12.2005;47074;7;0;0;0;0;0;0;1
26.12.2005;47074;7;0;0;0;0;0;0;1
27.12.2005;47074;7;0;0;0;0;0;0;1
28.12.2005;47074;7;0;0;0;0;0;0;1
29.12.2005;47074;7;0;0;0;0;0;0;1
30.12.2005;47074;7;0;0;0;0;0;0;1
31.12.2005;47074;7;0;0;0;0;0;0;1
