date;run 1;error 1;run 2;error 2;run 3;error 3;run 4;error 4
14.05.2004;35008;0;35999;0;37983;0;36551;0
15.05.2004;35015;0;36002;0;37989;0;36554;0
16.05.2004;35044;0;36034;0;38005;0;36581;0
17.05.2004;35046;0;36075;0;38048;0;36603;0
18.05.2004;35086;0;36106;0;38063;0;36605;0
19.05.2004;35097;0;36116;0;38081;0;36649;0
20.05.2004;35118;1;36158;0;38083;0;36650;0
21.05.2004;35118;1;36198;0;38092;0;36698;0
22.05.2004;35118;1;36214;0;38105;0;36747;0
23.05.2004;35118;1;36229;0;38129;1;36772;0
24.05.2004;35118;0;36244;0;38129;1;36804;0
25.05.2004;35120;0;36279;0;38129;1;36822;0
26.05.2004;35170;0;36308;0;38129;1;36836;0
27.05.2004;35212;0;36345;0;38129;0;36867;0
28.05.2004;35245;0;36351;0;38165;0;36910;0
29.05.2004;35256;0;36395;0;38180;0;36929;0
30.05.2004;35305;0;36425;0;38209;0;36953;0
31.05.2004;35321;0;36463;0;38259;0;37002;0
01.06.2004;35354;0;36491;0;38289;0;37012;0
02.06.2004;35355;0;36527;0;38322;0;37054;0
03.06.2004;35391;0;36532;0;38352;0;37091;0
04.06.2004;35432;0;36574;0;38398;0;37108;0
05.06.2004;35451;0;36619;0;38432;0;37112;2
06.06.2004;35491;0;36655;0;38445;0;37112;2
07.06.2004;35508;0;36667;0;38484;0;37112;2
08.06.2004;35514;0;36706;1;38487;0;37112;2
09.06.2004;35529;0;36706;1;38506;0;37112;2
10.06.2004;35573;0;36706;1;38513;0;37112;0
11.06.2004;35591;0;36706;0;38531;0;37113;0
12.06.2004;35601;0;36738;0;38559;0;37136;0
13.06.2004;35626;1;36769;0;38588;0;37154;0
14.06.2004;35626;1;36771;0;38620;0;37183;0
15.06.2004;35626;1;36815;0;38629;0;37224;0
16.06.2004;35626;0;36827;0;38672;0;37253;0
17.06.2004;35637;0;36846;0;38702;0;37275;0
18.06.2004;35659;0;36884;0;38742;2;37306;0
19.06.2004;35663;0;36889;0;38742;2;37329;0
20.06.2004;35710;0;36907;0;38742;2;37372;0
21.06.2004;35720;0;36957;0;38742;2;37415;0
22.06.2004;35740;0;37004;0;38742;0;37444;0
23.06.2004;35749;0;37028;0;38773;0;37487;0
24.06.2004;35751;0;37072;0;38795;0;37511;0
25.06.2004;35792;0;37105;0;38828;0;37549;0
26.06.2004;35805;0;37133;0;38855;0;37557;0
27.06.2004;35832;0;37180;0;38890;0;37598;0
28.06.2004;35858;0;37215;0;38928;0;37644;0
29.06.2004;35880;0;37242;2;38946;0;37691;0
30.06.2004;35909;0;37242;2;38949;0;37708;0
01.07.2004;35954;0;37242;2;38996;0;37737;0
02.07.2004;35971;0;37242;2;39017;0;37742;0
03.07.2004;35980;0;37242;2;39019;0;37757;0
04.07.2004;35982;0;37242;2;39069;0;37793;0
05.07.2004;36013;0;37242;0;39078;0;37826;0
06.07.2004;36056;0;37279;0;39125;0;37837;0
07.07.2004;36064;0;37284;0;39175;0;37850;0
08.07.2004;36071;0;37302;0;39207;0;37891;0
09.07.2004;36121;1;37321;0;39238;0;37901;0
10.07.2004;36121;1;37339;0;39288;0;37929;1
11.07.2004;36121;1;37384;0;39311;0;37929;1
12.07.2004;36121;0;37429;0;39348;0;37929;1
13.07.2004;36142;0;37440;0;39354;0;37929;0
14.07.2004;36145;0;37451;0;39379;0;37944;0
15.07.2004;36180;0;37464;0;39397;0;37946;0
16.07.2004;36185;0;37490;0;39436;0;37965;0
17.07.2004;36198;0;37496;0;39468;0;37988;0
18.07.2004;36231;0;37516;0;39493;0;37991;0
19.07.2004;36276;0;37541;0;39511;1;38019;0
20.07.2004;36297;0;37579;0;39511;1;38021;0
21.07.2004;36312;0;37615;0;39511;1;38039;0
22.07.2004;36342;0;37624;0;39511;0;38080;0
23.07.2004;36350;0;37656;0;39529;0;38101;0
24.07.2004;36384;0;37686;0;39549;0;38120;0
25.07.2004;36418;0;37713;0;39564;0;38150;0
26.07.2004;36425;0;37722;0;39598;0;38175;0
27.07.2004;36428;0;37741;0;39621;0;38183;0
28.07.2004;36432;0;37751;0;39659;0;38186;0
29.07.2004;36473;0;37777;2;39686;0;38197;0
30.07.2004;36516;0;37777;2;39720;0;38218;0
31.07.2004;36517;0;37777;2;39732;0;38241;0
01.08.2004;36527;0;37777;2;39749;0;38248;0
02.08.2004;36544;1;37777;2;39795;0;38277;0
03.08.2004;36544;1;37777;2;39810;0;38309;0
04.08.2004;36544;1;37777;0;39839;0;38355;0
05.08.2004;36544;1;37798;0;39884;0;38369;0
06.08.2004;36544;0;37811;0;39885;0;38400;0
07.08.2004;36569;0;37821;0;39928;0;38422;2
08.08.2004;36608;0;37849;0;39957;0;38422;2
09.08.2004;36633;0;37873;0;39994;0;38422;2
10.08.2004;36643;0;37905;0;40019;0;38422;2
11.08.2004;36680;0;37910;0;40053;0;38422;2
12.08.2004;36687;0;37957;0;40094;0;38422;2
13.08.2004;36735;0;37968;0;40114;0;38422;0
14.08.2004;36743;0;38010;0;40136;0;38449;0
15.08.2004;36747;0;38041;0;40149;2;38495;0
16.08.2004;36779;0;38050;0;40149;2;38542;0
17.08.2004;36799;0;38059;0;40149;2;38555;0
18.08.2004;36843;0;38076;0;40149;2;38565;0
19.08.2004;36864;0;38121;0;40149;2;38583;0
20.08.2004;36869;0;38136;0;40149;2;38601;0
21.08.2004;36903;0;38142;0;40149;0;38617;0
22.08.2004;36913;0;38184;0;40192;0;38645;0
23.08.2004;36941;0;38222;0;40235;0;38650;0
24.08.2004;36989;0;38241;0;40251;0;38696;0
25.08.2004;37025;1;38259;0;40292;0;38735;0
26.08.2004;37025;1;38268;0;40294;0;38746;0
27.08.2004;37025;1;38313;0;40314;0;38757;0
28.08.2004;37025;0;38314;0;40331;0;38804;0
29.08.2004;37036;0;38338;0;40367;0;38816;0
30.08.2004;37067;0;38382;0;40405;0;38833;0
31.08.2004;37097;0;38397;0;40450;0;38867;0
01.09.2004;37125;0;38424;0;40487;0;38876;0
02.09.2004;37174;0;38442;0;40524;0;38883;0
03.09.2004;37187;0;38470;1;40548;0;38891;0
04.09.2004;37201;0;38470;1;40553;0;38924;0
05.09.2004;37242;0;38470;1;40597;0;38947;0
06.09.2004;37259;0;38470;5;40614;0;38991;0
07.09.2004;37291;0;38470;0;40633;0;39028;0
08.09.2004;37323;0;38509;0;40664;0;39038;2
09.09.2004;37369;0;38540;0;40693;0;39038;2
10.09.2004;37384;0;38561;0;40706;0;39038;2
11.09.2004;37424;0;38605;0;40720;0;39038;2
12.09.2004;37429;0;38645;0;40748;0;39038;2
13.09.2004;37430;0;38684;0;40754;0;39038;0
14.09.2004;37443;0;38696;0;40799;0;39088;0
15.09.2004;37451;0;38712;0;40834;0;39111;0
16.09.2004;37456;0;38739;0;40867;0;39138;0
17.09.2004;37467;0;38757;0;40875;0;39145;0
18.09.2004;37516;0;38762;0;40920;0;39192;0
19.09.2004;37525;0;38811;0;40963;1;39235;0
20.09.2004;37526;0;38839;0;40963;1;39242;0
21.09.2004;37548;0;38888;0;40963;1;39291;0
22.09.2004;37578;1;38937;0;40963;0;39304;0
23.09.2004;37578;1;38983;0;40966;0;39323;0
24.09.2004;37578;1;39001;0;40974;0;39364;0
25.09.2004;37578;0;39003;0;40996;0;39408;0
26.09.2004;37581;0;39018;0;41019;0;39453;0
27.09.2004;37613;0;39053;0;41022;0;39470;0
28.09.2004;37625;0;39091;0;41037;0;39520;0
29.09.2004;37646;0;39114;0;41083;0;39549;0
30.09.2004;37648;0;39126;0;41132;0;39577;0
01.10.2004;37656;0;39155;0;41138;0;39620;0
02.10.2004;37685;0;39184;0;41186;0;39659;0
03.10.2004;37718;0;39221;0;41231;0;39685;0
04.10.2004;37760;0;39266;0;41274;0;39705;0
05.10.2004;37784;0;39300;0;41293;0;39727;0
06.10.2004;37791;0;39310;0;41332;0;39731;0
07.10.2004;37831;0;39327;0;41380;0;39760;2
08.10.2004;37872;0;39343;0;41386;0;39760;2
09.10.2004;37910;0;39370;0;41397;0;39760;2
10.10.2004;37930;0;39407;0;41402;0;39760;2
11.10.2004;37971;0;39428;0;41452;0;39760;2
12.10.2004;38007;0;39447;0;41490;0;39760;2
13.10.2004;38010;0;39487;0;41493;0;39760;0
14.10.2004;38028;0;39528;0;41523;0;39781;0
15.10.2004;38070;0;39563;3;41527;3;39802;0
16.10.2004;38106;0;39563;3;41527;3;39821;0
17.10.2004;38126;0;39563;3;41527;3;39844;0
18.10.2004;38145;1;39563;3;41527;3;39886;0
19.10.2004;38145;1;39563;3;41527;3;39920;0
20.10.2004;38145;1;39563;3;41527;3;39931;0
21.10.2004;38145;0;39563;0;41527;3;39968;0
22.10.2004;38153;0;39570;0;41527;3;40003;0
23.10.2004;38190;0;39606;0;41527;3;40018;0
24.10.2004;38212;0;39638;0;41527;0;40027;0
25.10.2004;38260;0;39682;0;41576;0;40070;0
26.10.2004;38283;0;39701;0;41596;0;40118;0
27.10.2004;38284;0;39749;0;41597;0;40136;0
28.10.2004;38295;0;39763;0;41615;0;40174;0
29.10.2004;38323;0;39771;0;41623;0;40182;0
30.10.2004;38360;0;39781;0;41647;0;40198;0
31.10.2004;38388;0;39817;0;41655;0;40208;0
01.11.2004;38405;0;39818;0;41665;0;40258;0
02.11.2004;38427;0;39866;0;41683;0;40273;0
03.11.2004;38464;0;39871;0;41704;0;40295;0
04.11.2004;38496;0;39883;0;41747;0;40339;0
05.11.2004;38543;0;39920;0;41763;0;40352;1
06.11.2004;38573;0;39931;0;41788;0;40352;1
07.11.2004;38616;0;39980;0;41800;0;40352;1
08.11.2004;38651;0;39982;0;41837;0;40352;0
09.11.2004;38694;0;40029;0;41851;0;40355;0
10.11.2004;38695;0;40075;0;41889;0;40369;0
11.11.2004;38727;0;40094;0;41903;0;40399;0
12.11.2004;38747;0;40112;0;41929;0;40420;0
13.11.2004;38748;0;40139;0;41959;0;40467;0
14.11.2004;38778;0;40181;0;41992;0;40497;0
15.11.2004;38811;0;40213;0;42041;0;40536;0
16.11.2004;38816;1;40263;0;42059;0;40579;0
17.11.2004;38816;1;40287;0;42108;0;40621;0
18.11.2004;38816;1;40322;0;42112;0;40664;0
19.11.2004;38816;0;40364;0;42155;0;40703;0
20.11.2004;38854;0;40387;0;42187;1;40729;0
21.11.2004;38870;0;40417;0;42187;1;40763;0
22.11.2004;38892;0;40418;0;42187;1;40778;0
23.11.2004;38893;0;40467;0;42187;0;40803;0
24.11.2004;38941;0;40499;0;42232;0;40853;0
25.11.2004;38982;0;40508;1;42276;0;40898;0
26.11.2004;39007;0;40508;1;42282;0;40901;0
27.11.2004;39019;0;40508;1;42328;0;40926;0
28.11.2004;39028;0;40508;0;42358;0;40937;0
29.11.2004;39040;0;40509;0;42363;0;40940;0
30.11.2004;39042;0;40531;0;42389;0;40954;0
01.12.2004;39067;0;40561;0;42406;0;40967;0
02.12.2004;39116;0;40570;0;42418;0;41017;0
03.12.2004;39134;0;40606;0;42453;0;41024;0
04.12.2004;39178;0;40611;0;42482;0;41067;0
05.12.2004;39199;0;40625;0;42512;0;41093;2
06.12.2004;39205;0;40671;0;42559;0;41093;2
07.12.2004;39216;0;40679;0;42572;0;41093;2
08.12.2004;39240;0;40692;0;42579;0;41093;2
09.12.2004;39257;0;40721;0;42588;0;41093;0
10.12.2004;39304;0;40737;0;42608;0;41136;0
11.12.2004;39310;0;40781;0;42650;0;41184;0
12.12.2004;39360;0;40796;0;42658;0;41214;0
13.12.2004;39374;0;40833;0;42691;0;41235;0
14.12.2004;39407;0;40868;0;42692;0;41278;0
15.12.2004;39443;0;40888;0;42742;0;41296;0
16.12.2004;39471;1;40896;0;42761;2;41313;0
17.12.2004;39471;1;40929;0;42761;2;41356;0
18.12.2004;39471;1;40975;0;42761;2;41380;0
19.12.2004;39471;1;40991;0;42761;2;41391;0
20.12.2004;39471;0;41025;0;42761;2;41419;0
21.12.2004;39495;0;41038;0;42761;2;41460;0
22.12.2004;39534;0;41060;0;42761;2;41503;0
23.12.2004;39571;0;41104;2;42761;0;41526;0
24.12.2004;39613;0;41104;2;42793;0;41571;0
25.12.2004;39622;0;41104;2;42813;0;41617;0
26.12.2004;39631;0;41104;2;42861;0;41648;0
27.12.2004;39681;0;41104;0;42907;0;41688;0
28.12.2004;39698;0;41110;0;42953;0;41718;0
29.12.2004;39739;0;41129;0;42965;0;41746;0
30.12.2004;39776;0;41160;0;43011;0;41753;0
31.12.2004;39799;0;41181;0;43040;0;41802;1
01.01.2005;39842;0;41208;0;43051;0;41802;1
02.01.2005;39862;0;41248;0;43083;0;41802;1
03.01.2005;39899;0;41253;0;43094;0;41802;0
04.01.2005;39945;0;41288;0;43130;0;41819;0
05.01.2005;39994;0;41315;0;43167;0;41835;0
06.01.2005;40037;0;41357;0;43203;0;41841;0
07.01.2005;40053;0;41381;0;43244;0;41843;0
08.01.2005;40081;0;41384;0;43291;0;41861;0
09.01.2005;40101;1;41386;0;43322;0;41876;0
10.01.2005;40101;1;41387;0;43366;0;41913;0
11.01.2005;40101;1;41397;0;43393;0;41950;0
12.01.2005;40101;0;41412;0;43443;0;41995;0
13.01.2005;40109;0;41455;0;43454;0;42041;0
14.01.2005;40125;0;41482;0;43484;0;42050;0
15.01.2005;40147;0;41484;0;43489;0;42066;0
16.01.2005;40148;0;41534;0;43535;0;42091;0
17.01.2005;40149;0;41536;0;43551;0;42125;0
18.01.2005;40168;0;41582;0;43562;0;42130;0
19.01.2005;40201;0;41615;0;43611;0;42154;0
20.01.2005;40208;0;41616;0;43652;0;42197;0
21.01.2005;40258;0;41654;0;43680;0;42225;0
22.01.2005;40287;0;41684;0;43718;0;42235;0
23.01.2005;40309;0;41705;1;43746;0;42265;0
24.01.2005;40320;0;41705;1;43792;2;42280;0
25.01.2005;40366;0;41705;1;43792;2;42313;0
26.01.2005;40370;0;41705;0;43792;2;42328;0
27.01.2005;40384;0;41712;0;43792;2;42365;0
28.01.2005;40386;0;41716;0;43792;2;42389;2
29.01.2005;40387;0;41727;0;43792;0;42389;2
30.01.2005;40402;0;41774;5;43797;0;42389;2
31.01.2005;40403;0;41774;5;43820;0;42389;2
01.02.2005;40448;0;41774;5;43821;0;42389;2
02.02.2005;40473;0;41774;5;43857;0;42389;0
03.02.2005;40475;0;41774;5;43865;0;42425;0
04.02.2005;40488;0;41774;5;43901;0;42456;0
05.02.2005;40514;0;41774;5;43908;0;42484;0
06.02.2005;40523;0;41774;5;43956;0;42489;0
07.02.2005;40536;0;41774;5;43980;0;42514;0
08.02.2005;40564;0;41774;5;44020;0;42548;0
09.02.2005;40574;0;41774;5;44031;0;42568;0
10.02.2005;40609;0;41774;5;44071;0;42571;0
11.02.2005;40639;0;41774;5;44090;0;42602;0
12.02.2005;40669;0;41774;5;44105;0;42610;0
13.02.2005;40707;1;41774;5;44154;0;42641;0
14.02.2005;40707;1;41774;5;44203;0;42687;0
15.02.2005;40707;1;41774;5;44230;0;42731;0
16.02.2005;40707;1;41774;5;44258;0;42755;0
17.02.2005;40707;0;41774;5;44302;0;42804;0
18.02.2005;40742;0;41774;5;44336;0;42851;0
19.02.2005;40773;0;41774;5;44380;0;42871;0
20.02.2005;40801;0;41774;5;44424;0;42915;0
21.02.2005;40838;0;41774;5;44452;0;42935;0
22.02.2005;40875;0;41774;5;44498;0;42946;0
23.02.2005;40876;0;41774;5;44512;0;42995;0
24.02.2005;40903;0;41774;5;44558;1;43036;0
25.02.2005;40947;0;41774;5;44558;1;43041;0
26.02.2005;40954;0;41774;5;44558;1;43068;1
27.02.2005;40958;0;41774;5;44558;1;43068;1
28.02.2005;40979;0;41774;5;44558;0;43068;1
01.03.2005;41002;0;41774;5;44582;0;43068;0
02.03.2005;41011;0;41774;5;44627;0;43095;0
03.03.2005;41056;0;41774;5;44671;0;43099;0
04.03.2005;41097;0;41774;5;44686;0;43105;0
05.03.2005;41130;0;41774;5;44730;0;43122;0
06.03.2005;41133;0;41774;5;44772;0;43138;0
07.03.2005;41175;0;41774;5;44796;0;43162;0
08.03.2005;41204;0;41774;5;44801;0;43209;0
09.03.2005;41235;0;41774;5;44846;0;43213;0
10.03.2005;41240;0;41774;5;44851;0;43241;0
11.03.2005;41285;0;41774;5;44890;0;43255;0
12.03.2005;41289;1;41774;5;44917;0;43279;0
13.03.2005;41289;1;41774;5;44943;0;43311;0
14.03.2005;41289;1;41774;5;44982;0;43353;0
15.03.2005;41289;1;41774;5;45022;0;43362;0
16.03.2005;41289;0;41774;5;45070;0;43392;0
17.03.2005;41323;0;41774;5;45100;0;43404;0
18.03.2005;41331;0;41774;5;45119;0;43450;0
19.03.2005;41344;0;41774;5;45141;0;43481;0
20.03.2005;41351;0;41774;5;45152;0;43490;0
21.03.2005;41366;0;41774;5;45191;0;43526;2
22.03.2005;41368;0;41774;5;45194;0;43526;2
23.03.2005;41407;0;41774;5;45220;0;43526;2
24.03.2005;41418;0;41774;5;45223;0;43526;2
25.03.2005;41453;0;41774;5;45233;0;43526;0
26.03.2005;41471;0;41774;5;45239;2;43561;0
27.03.2005;41483;0;41774;5;45239;2;43567;0
28.03.2005;41500;0;41774;5;45239;2;43602;0
29.03.2005;41511;0;41774;5;45239;2;43640;0
30.03.2005;41550;0;41774;5;45239;2;43661;0
31.03.2005;41572;0;41774;5;45239;0;43669;0
01.04.2005;41596;0;41774;5;45272;0;43714;0
02.04.2005;41614;0;41774;5;45274;0;43744;0
03.04.2005;41638;0;41774;5;45320;0;43767;0
04.04.2005;41655;0;41774;5;45348;0;43813;0
05.04.2005;41697;0;41774;5;45359;0;43828;0
06.04.2005;41733;0;41774;5;45372;0;43839;0
07.04.2005;41747;0;41774;5;45410;0;43855;0
08.04.2005;41791;0;41774;5;45433;0;43861;0
09.04.2005;41814;0;41774;5;45455;0;43896;0
10.04.2005;41833;0;41774;5;45484;0;43941;0
11.04.2005;41858;0;41774;5;45517;0;43952;0
12.04.2005;41875;0;41774;5;45523;0;43982;0
13.04.2005;41900;0;41774;5;45551;0;44020;0
14.04.2005;41924;1;41774;5;45598;0;44023;0
15.04.2005;41924;1;41774;5;45626;0;44069;0
16.04.2005;41924;1;41774;5;45633;0;44114;0
17.04.2005;41924;0;41774;5;45672;0;44125;0
18.04.2005;41961;0;41774;0;45709;0;44145;1
19.04.2005;42007;0;41820;0;45727;0;44145;1
20.04.2005;42047;0;41840;0;45745;0;44145;1
21.04.2005;42088;0;41872;0;45770;0;44145;1
22.04.2005;42116;0;41899;0;45788;0;44145;0
23.04.2005;42131;0;41926;0;45806;0;44188;0
24.04.2005;42174;0;41971;0;45830;0;44193;0
25.04.2005;42223;0;41989;0;45854;0;44206;0
26.04.2005;42261;0;42031;0;45874;0;44239;0
27.04.2005;42303;0;42062;0;45893;0;44254;0
28.04.2005;42314;0;42112;0;45938;0;44259;0
29.04.2005;42352;0;42148;0;45946;0;44261;0
30.04.2005;42358;0;42170;0;45951;1;44305;0
01.05.2005;42398;0;42184;0;45951;1;44321;0
02.05.2005;42417;0;42200;0;45951;1;44337;0
03.05.2005;42433;0;42206;0;45951;0;44348;0
04.05.2005;42468;0;42216;0;45952;0;44351;0
05.05.2005;42488;0;42236;0;45971;0;44378;0
06.05.2005;42496;0;42280;0;46003;0;44405;0
07.05.2005;42510;0;42328;0;46030;0;44429;0
08.05.2005;42525;0;42370;0;46068;0;44460;0
09.05.2005;42551;0;42391;0;46111;0;44503;0
10.05.2005;42561;1;42414;0;46153;0;44551;2
11.05.2005;42561;1;42444;0;46162;0;44551;2
12.05.2005;42561;1;42476;0;46196;0;44551;2
13.05.2005;42561;0;42502;0;46217;0;44551;2
14.05.2005;42604;0;42505;0;46258;0;44551;2
15.05.2005;42622;0;42515;0;46289;0;44551;2
16.05.2005;42670;0;42544;0;46309;0;44551;0
17.05.2005;42717;0;42571;0;46345;0;44577;0
18.05.2005;42743;0;42608;0;46393;0;44598;0
19.05.2005;42793;0;42615;0;46398;0;44647;0
20.05.2005;42809;0;42634;0;46426;2;44685;0
21.05.2005;42839;0;42669;0;46426;2;44686;0
22.05.2005;42889;0;42692;0;46426;2;44709;0
23.05.2005;42902;0;42719;0;46426;2;44752;0
24.05.2005;42933;0;42738;0;46426;2;44756;0
25.05.2005;42970;0;42772;0;46426;2;44789;0
26.05.2005;42971;0;42820;0;46426;0;44834;0
27.05.2005;43006;0;42858;0;46472;0;44843;0
28.05.2005;43047;0;42874;1;46510;0;44858;0
29.05.2005;43061;0;42874;1;46526;0;44906;0
30.05.2005;43064;0;42874;1;46573;0;44945;0
31.05.2005;43077;1;42874;1;46591;0;44969;0
01.06.2005;43077;1;42874;0;46641;0;45010;0
02.06.2005;43077;1;42917;0;46650;0;45060;0
03.06.2005;43077;0;42959;0;46680;0;45108;0
04.06.2005;43096;0;42988;0;46719;0;45146;0
05.06.2005;43134;0;43025;0;46723;0;45147;0
06.06.2005;43175;0;43055;0;46757;0;45183;0
07.06.2005;43196;0;43080;0;46780;0;45208;0
08.06.2005;43210;0;43085;0;46810;0;45236;0
09.06.2005;43211;0;43110;0;46850;0;45279;0
10.06.2005;43260;0;43138;0;46885;0;45304;0
11.06.2005;43288;0;43140;0;46902;0;45313;0
12.06.2005;43321;0;43186;0;46940;0;45336;0
13.06.2005;43324;0;43232;0;46977;0;45370;1
14.06.2005;43327;0;43252;0;46983;0;45370;1
15.06.2005;43330;0;43269;0;46995;0;45370;1
16.06.2005;43332;0;43315;0;47008;0;45370;1
17.06.2005;43369;0;43337;0;47016;0;45370;0
18.06.2005;43411;0;43370;0;47029;0;45372;0
19.06.2005;43453;0;43395;1;47033;1;45409;0
20.06.2005;43469;0;43395;1;47033;1;45442;0
21.06.2005;43514;0;43395;1;47033;1;45462;0
22.06.2005;43553;0;43395;0;47033;0;45493;0
23.06.2005;43600;0;43438;0;47058;0;45532;0
24.06.2005;43611;0;43450;0;47065;0;45567;0
25.06.2005;43628;1;43490;0;47076;0;45593;0
26.06.2005;43628;1;43535;0;47080;0;45638;0
27.06.2005;43628;1;43561;0;47104;0;45647;0
28.06.2005;43628;0;43602;0;47141;0;45694;0
29.06.2005;43634;0;43629;0;47169;0;45733;0
30.06.2005;43642;0;43667;0;47218;0;45775;0
01.07.2005;43669;0;43700;0;47239;0;45783;0
02.07.2005;43713;0;43735;0;47268;0;45831;0
03.07.2005;43742;0;43739;0;47306;0;45861;0
04.07.2005;43744;0;43762;0;47317;0;45894;0
05.07.2005;43754;0;43812;0;47321;0;45909;0
06.07.2005;43792;0;43834;0;47340;0;45948;0
07.07.2005;43800;0;43849;0;47346;0;45971;0
08.07.2005;43812;0;43854;0;47363;0;46013;0
09.07.2005;43843;0;43904;0;47389;0;46018;0
10.07.2005;43882;0;43908;1;47426;0;46032;0
11.07.2005;43922;0;43908;1;47458;0;46064;4
12.07.2005;43962;0;43908;1;47485;0;46064;4
13.07.2005;43988;0;43908;1;47521;0;46064;4
14.07.2005;44010;0;43908;0;47526;0;46064;4
15.07.2005;44042;0;43955;0;47553;0;46064;4
16.07.2005;44056;0;43964;0;47567;2;46064;4
17.07.2005;44072;0;43972;0;47567;2;46064;4
18.07.2005;44119;1;44001;0;47567;2;46064;4
19.07.2005;44119;1;44049;0;47567;2;46064;4
20.07.2005;44119;1;44070;0;47567;2;46064;4
21.07.2005;44119;1;44110;0;47567;0;46064;4
22.07.2005;44119;0;44150;0;47569;0;46064;4
23.07.2005;44143;0;44196;0;47588;0;46064;4
24.07.2005;44158;0;44214;0;47626;0;46064;4
25.07.2005;44170;0;44259;0;47630;0;46064;4
26.07.2005;44173;0;44291;0;47650;0;46064;4
27.07.2005;44205;0;44317;0;47685;0;46064;4
28.07.2005;44241;0;44344;0;47728;0;46064;4
29.07.2005;44287;0;44371;0;47738;0;46064;4
30.07.2005;44337;0;44380;0;47768;0;46064;4
31.07.2005;44345;0;44384;0;47772;0;46064;4
01.08.2005;44353;0;44420;0;47816;0;46064;4
02.08.2005;44360;0;44469;0;47836;0;46064;4
03.08.2005;44389;0;44471;0;47844;0;46064;4
04.08.2005;44411;0;44507;0;47876;0;46064;4
05.08.2005;44435;0;44512;0;47918;0;46064;4
06.08.2005;44475;0;44553;0;47946;0;46064;4
07.08.2005;44515;0;44572;2;47957;0;46064;4
08.08.2005;44560;0;44572;2;47995;0;46064;4
09.08.2005;44570;0;44572;2;48006;0;46064;4
10.08.2005;44589;0;44572;2;48026;0;46064;4
11.08.2005;44633;0;44572;2;48053;0;46064;4
12.08.2005;44662;0;44572;0;48102;0;46064;4
13.08.2005;44687;0;44604;0;48149;1;46064;4
14.08.2005;44712;0;44650;0;48149;1;46064;4
15.08.2005;44737;0;44663;0;48149;1;46064;4
16.08.2005;44773;1;44666;0;48149;0;46064;4
17.08.2005;44773;1;44687;0;48172;0;46064;4
18.08.2005;44773;1;44690;0;48175;0;46064;0
19.08.2005;44773;1;44705;0;48223;0;46092;0
20.08.2005;44773;0;44751;0;48232;0;46120;0
21.08.2005;44814;0;44778;0;48260;0;46169;0
22.08.2005;44856;0;44779;0;48289;0;46210;0
23.08.2005;44895;0;44786;0;48331;0;46225;0
24.08.2005;44935;0;44790;0;48373;0;46274;0
25.08.2005;44938;0;44799;0;48391;0;46314;0
26.08.2005;44984;0;44821;0;48436;0;46346;0
27.08.2005;45002;0;44837;0;48439;0;46357;0
28.08.2005;45037;0;44855;0;48475;0;46380;0
29.08.2005;45047;0;44871;0;48506;0;46400;0
30.08.2005;45065;0;44904;0;48551;0;46439;0
31.08.2005;45080;0;44949;0;48552;0;46449;0
01.09.2005;45089;0;44964;0;48578;0;46487;0
02.09.2005;45108;0;44974;0;48599;0;46512;0
03.09.2005;45132;0;45010;0;48616;0;46542;0
04.09.2005;45135;0;45016;0;48641;0;46590;0
05.09.2005;45170;0;45018;0;48676;0;46633;0
06.09.2005;45207;0;45021;0;48723;0;46635;0
07.09.2005;45243;0;45062;0;48757;0;46639;0
08.09.2005;45292;0;45085;1;48786;2;46669;0
09.09.2005;45297;0;45085;1;48786;2;46719;0
10.09.2005;45338;0;45085;1;48786;2;46725;0
11.09.2005;45369;0;45085;0;48786;2;46743;0
12.09.2005;45411;0;45103;0;48786;2;46754;0
13.09.2005;45461;0;45117;0;48786;2;46793;0
14.09.2005;45505;1;45141;0;48786;2;46794;0
15.09.2005;45505;1;45180;0;48786;0;46804;0
16.09.2005;45505;1;45219;0;48788;0;46826;0
17.09.2005;45505;0;45227;0;48824;0;46865;0
18.09.2005;45543;0;45251;0;48861;0;46899;0
19.09.2005;45561;0;45272;0;48888;0;46933;0
20.09.2005;45582;0;45290;0;48908;0;46947;0
21.09.2005;45617;0;45321;0;48941;0;46996;0
22.09.2005;45643;0;45327;0;48946;0;47041;1
23.09.2005;45686;0;45345;0;48994;0;47041;1
24.09.2005;45719;0;45385;0;49038;0;47041;1
25.09.2005;45748;0;45424;0;49056;0;47041;1
26.09.2005;45777;0;45468;0;49069;0;47041;0
27.09.2005;45786;0;45505;0;49070;0;47074;7
28.09.2005;45828;0;45517;0;49098;0;47074;7
29.09.2005;45867;0;45564;0;49119;0;47074;7
30.09.2005;45881;0;45592;0;49120;0;47074;7
01.10.2005;45908;0;45606;0;49164;0;47074;7
02.10.2005;45920;0;45652;0;49167;0;47074;7
03.10.2005;45954;0;45654;2;49181;0;47074;7
04.10.2005;45998;0;45654;2;49203;0;47074;7
05.10.2005;46031;0;45654;2;49250;0;47074;7
06.10.2005;46076;0;45654;2;49284;0;47074;7
07.10.2005;46124;1;45654;0;49319;1;47074;7
08.10.2005;46124;1;45667;0;49319;1;47074;7
09.10.2005;46124;1;45671;0;49319;1;47074;7
10.10.2005;46124;0;45696;0;49319;1;47074;7
11.10.2005;46137;0;45700;0;49319;0;47074;7
12.10.2005;46177;0;45739;0;49321;0;47074;7
